Host_protein	Pathogen_Protein	Host_taxid	Pathogen_taxid	Pathogen_category
Q92552	P06477	taxid:9606(Homo sapiens)	taxid:10299(Herpes simplex virus (type 1 / strain 17))	VIRUS
Q92552	P29991-PRO_0000037936	taxid:9606(Homo sapiens)	taxid:31635(Dengue virus 2 16681-PDK53)	VIRUS
Q92552	P03427	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q92552	P17383	taxid:9606(Homo sapiens)	taxid:10585(Human papillomavirus type 31)	VIRUS
Q92552	YP_009227196	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q92552	Q1K9H2	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q92560	P11258	taxid:9606(Homo sapiens)	taxid:10254(Vaccinia virus WR)	VIRUS
Q92575	YP_009227197	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q92575	YP_009227204	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q92575	YP_009227201	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q92575	YP_009227203	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q92575	YP_009227200	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q92575	YP_009227196	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q92629	B9UPF3	taxid:9606(Homo sapiens)	taxid:10580(Human papillomavirus type 11)	VIRUS
Q92629	P06461	taxid:9606(Homo sapiens)	taxid:10600(Human papillomavirus type 6b)	VIRUS
Q92643	YP_009227200	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q92643	P04578	taxid:9606(Homo sapiens)	taxid:11706(HIV-1 M:B_HXB2R)	VIRUS
Q92643	YP_009227203	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q92643	P17385	taxid:9606(Homo sapiens)	taxid:10585(Human papillomavirus type 31)	VIRUS
Q92643	P06927	taxid:9606(Homo sapiens)	taxid:333760(Human papillomavirus type 16)	VIRUS
Q92665	P03428	taxid:9606(Homo sapiens)	taxid:211044(Influenza A virus (A/Puerto Rico/8/34(H1N1)))	VIRUS
Q92665	P03496	taxid:9606(Homo sapiens)	taxid:211044(Influenza A virus (A/Puerto Rico/8/34(H1N1)))	VIRUS
Q92665	P03508	taxid:9606(Homo sapiens)	taxid:211044(Influenza A virus (A/Puerto Rico/8/34(H1N1)))	VIRUS
Q92665	P03431	taxid:9606(Homo sapiens)	taxid:211044(Influenza A virus (A/Puerto Rico/8/34(H1N1)))	VIRUS
Q92665	P03470	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q92665	Q05323	taxid:9606(Homo sapiens)	taxid:128952(Zaire ebolavirus - Mayinga (Zaire, 1976))	VIRUS
Q92665	P15682	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q92665	P17383	taxid:9606(Homo sapiens)	taxid:10585(Human papillomavirus type 31)	VIRUS
Q92665	YP_009227196	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q92665	P17388	taxid:9606(Homo sapiens)	taxid:10585(Human papillomavirus type 31)	VIRUS
Q92665	Q1K9H2	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q92665	P03433	taxid:9606(Homo sapiens)	taxid:211044(Influenza A virus (A/Puerto Rico/8/34(H1N1)))	VIRUS
Q92667	H9XIJ5	taxid:9606(Homo sapiens)	taxid:392809(Influenza A virus (A/Victoria/3/1975(H3N2)))	VIRUS
Q92685	P29996	taxid:9606(Homo sapiens)	taxid:31762(Hepatitis delta virus (ISOLATE D380))	VIRUS
Q92692	P0C6Z1	taxid:9606(Homo sapiens)	taxid:82830(Epstein-barr virus strain ag876)	VIRUS
Q92734	Q1HVG1	taxid:9606(Homo sapiens)	taxid:82830(Epstein-barr virus strain ag876)	VIRUS
Q92734	A0A218M2D5	taxid:9606(Homo sapiens)	taxid:11624(Lymphocytic choriomeningitis virus (strain Armstrong))	VIRUS
Q92734	Q1HVG1	taxid:9606(Homo sapiens)	taxid:82830(Epstein-barr virus strain ag876)	VIRUS
Q92796	P06463	taxid:9606(Homo sapiens)	taxid:333761(Human papillomavirus type 18)	VIRUS
Q92796	P06463	taxid:9606(Homo sapiens)	taxid:333761(Human papillomavirus type 18)	VIRUS
Q92796	P03126	taxid:9606(Homo sapiens)	taxid:333760(Human papillomavirus type 16)	VIRUS
Q92796	P03126	taxid:9606(Homo sapiens)	taxid:333760(Human papillomavirus type 16)	VIRUS
Q92876	P06930	taxid:9606(Homo sapiens)	taxid:333923(Human papillomavirus type 5)	VIRUS
Q92876	P36817	taxid:9606(Homo sapiens)	taxid:10621(Human papillomavirus type 9)	VIRUS
Q92882	P10204	taxid:9606(Homo sapiens)	taxid:10299(Herpes simplex virus (type 1 / strain 17))	VIRUS
Q92945	B4URF6	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q92945	P03470	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q92945	P05780	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q92945	Q89268	taxid:9606(Homo sapiens)	taxid:648242(Adeno-associated virus 2 Srivastava/1982   )	VIRUS
Q92945	Q1K9H5	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q92945	YP_009227199	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q92945	P15682	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q92947	Q77M19	taxid:9606(Homo sapiens)	taxid:132487(Measles virus strain Schwarz)	VIRUS
Q92947	Q20MH8	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q92947	P29990-PRO_0000037929	taxid:9606(Homo sapiens)	taxid:31634(Dengue virus 2 Thailand/16681/84)	VIRUS
Q92974	YP_009227196	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q92974	P05777	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q92974	O92835	taxid:9606(Homo sapiens)	taxid:11060(Dengue virus 2)	VIRUS
Q92974	Q32ZE1-PRO_0000435842	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q969F0	P04288	taxid:9606(Homo sapiens)	taxid:10299(Herpes simplex virus (type 1 / strain 17))	VIRUS
Q969F0	P0C6Z1	taxid:9606(Homo sapiens)	taxid:82830(Epstein-barr virus strain ag876)	VIRUS
Q969F0	P06792	taxid:9606(Homo sapiens)	taxid:333761(Human papillomavirus type 18)	VIRUS
Q969F0	P0C6Z1	taxid:9606(Homo sapiens)	taxid:82830(Epstein-barr virus strain ag876)	VIRUS
Q969F0	P10218	taxid:9606(Homo sapiens)	taxid:10299(Herpes simplex virus (type 1 / strain 17))	VIRUS
Q969N2	P06927	taxid:9606(Homo sapiens)	taxid:333760(Human papillomavirus type 16)	VIRUS
Q969N2	P06460	taxid:9606(Homo sapiens)	taxid:10600(Human papillomavirus type 6b)	VIRUS
Q969N2	P06792	taxid:9606(Homo sapiens)	taxid:333761(Human papillomavirus type 18)	VIRUS
Q969N2	P04578	taxid:9606(Homo sapiens)	taxid:11706(HIV-1 M:B_HXB2R)	VIRUS
Q969N2	P0C737	taxid:9606(Homo sapiens)	taxid:82830(Epstein-barr virus strain ag876)	VIRUS
Q969N2	YP_009227203	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q969Q5	A0A288CFT1	taxid:9606(Homo sapiens)	taxid:11706(HIV-1 M:B_HXB2R)	VIRUS
Q969V3	P29990-PRO_0000037929	taxid:9606(Homo sapiens)	taxid:31634(Dengue virus 2 Thailand/16681/84)	VIRUS
Q969V3	O92835	taxid:9606(Homo sapiens)	taxid:11060(Dengue virus 2)	VIRUS
Q969V3	P05777	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q969V3	P03468	taxid:9606(Homo sapiens)	taxid:211044(Influenza A virus (A/Puerto Rico/8/34(H1N1)))	VIRUS
Q969V5	P29996	taxid:9606(Homo sapiens)	taxid:31762(Hepatitis delta virus (ISOLATE D380))	VIRUS
Q969Z3	Q32ZE1-PRO_0000435839	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96A26	A0A024B7W1-PRO_0000443029	taxid:9606(Homo sapiens)	taxid:2043570(Zika virus ZIKV/H. sapiens/FrenchPolynesia/10087PF/2013)	VIRUS
Q96A26	Q32ZE1-PRO_0000435839	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96A26	Q77M19	taxid:9606(Homo sapiens)	taxid:132487(Measles virus strain Schwarz)	VIRUS
Q96A35	YP_009227196	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96A35	P29991-PRO_0000037936	taxid:9606(Homo sapiens)	taxid:31635(Dengue virus 2 16681-PDK53)	VIRUS
Q96A35	P06477	taxid:9606(Homo sapiens)	taxid:10299(Herpes simplex virus (type 1 / strain 17))	VIRUS
Q96A35	Q1K9H2	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96A73	Q9WC28	taxid:9606(Homo sapiens)	taxid:512346(Hepatitis E virus human/g1/India/Hyderabad)	VIRUS
Q96AA3	YP_009227203	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96AA3	Q77M19	taxid:9606(Homo sapiens)	taxid:132487(Measles virus strain Schwarz)	VIRUS
Q96AA3	YP_009227204	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96AA3	P06460	taxid:9606(Homo sapiens)	taxid:10600(Human papillomavirus type 6b)	VIRUS
Q96AA3	P06792	taxid:9606(Homo sapiens)	taxid:333761(Human papillomavirus type 18)	VIRUS
Q96AA3	YP_009227196	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96AA3	YP_009227198	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96AA3	YP_009227200	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96AA3	YP_009227201	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96AB3	B4URE7	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96AD5	YP_009227196	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96AD5	P06821	taxid:9606(Homo sapiens)	taxid:211044(Influenza A virus (A/Puerto Rico/8/34(H1N1)))	VIRUS
Q96AG3	YP_009227197	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96AG4	P06428	taxid:9606(Homo sapiens)	taxid:10579(Human papillomavirus type 8)	VIRUS
Q96AG4	P05777	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96AG4	P29991-PRO_0000037944	taxid:9606(Homo sapiens)	taxid:31635(Dengue virus 2 16681-PDK53)	VIRUS
Q96AG4	YP_009227203	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96AG4	P03470	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96AG4	P06461	taxid:9606(Homo sapiens)	taxid:10600(Human papillomavirus type 6b)	VIRUS
Q96AG4	YP_009227196	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96AG4	P03468	taxid:9606(Homo sapiens)	taxid:211044(Influenza A virus (A/Puerto Rico/8/34(H1N1)))	VIRUS
Q96AG4	P15682	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96AG4	P03430	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96AG4	P05780	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96AG4	P03454	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96AN5	Q32ZE1-PRO_0000435839	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96AN5	A0A024B7W1-PRO_0000443029	taxid:9606(Homo sapiens)	taxid:2043570(Zika virus ZIKV/H. sapiens/FrenchPolynesia/10087PF/2013)	VIRUS
Q96AQ6	P06460	taxid:9606(Homo sapiens)	taxid:10600(Human papillomavirus type 6b)	VIRUS
Q96AQ6	Q1HVB5	taxid:9606(Homo sapiens)	taxid:82830(Epstein-barr virus strain ag876)	VIRUS
Q96AQ6	K9UT94	taxid:9606(Homo sapiens)	taxid:10376(Human herpesvirus 4)	VIRUS
Q96AQ6	P03246	taxid:9606(Homo sapiens)	taxid:28285(Human adenovirus 5)	VIRUS
Q96AQ6	B9UPF3	taxid:9606(Homo sapiens)	taxid:10580(Human papillomavirus type 11)	VIRUS
Q96AQ6	YP_009227196	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96AQ6	P06792	taxid:9606(Homo sapiens)	taxid:333761(Human papillomavirus type 18)	VIRUS
Q96AQ6	P0C6Z1	taxid:9606(Homo sapiens)	taxid:82830(Epstein-barr virus strain ag876)	VIRUS
Q96AQ6	P0C737	taxid:9606(Homo sapiens)	taxid:82830(Epstein-barr virus strain ag876)	VIRUS
Q96AQ6	P06461	taxid:9606(Homo sapiens)	taxid:10600(Human papillomavirus type 6b)	VIRUS
Q96AQ6	YP_009227203	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96AQ6	P04578	taxid:9606(Homo sapiens)	taxid:11706(HIV-1 M:B_HXB2R)	VIRUS
Q96AQ6	YP_009227200	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96B49	Q32ZE1-PRO_0000435839	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96B49	A0A024B7W1-PRO_0000443029	taxid:9606(Homo sapiens)	taxid:2043570(Zika virus ZIKV/H. sapiens/FrenchPolynesia/10087PF/2013)	VIRUS
Q96BI3	P36801	taxid:9606(Homo sapiens)	taxid:10621(Human papillomavirus type 9)	VIRUS
Q96BI3	P06428	taxid:9606(Homo sapiens)	taxid:10579(Human papillomavirus type 8)	VIRUS
Q96BM0	P06477	taxid:9606(Homo sapiens)	taxid:10299(Herpes simplex virus (type 1 / strain 17))	VIRUS
Q96BM9	Q77M19	taxid:9606(Homo sapiens)	taxid:132487(Measles virus strain Schwarz)	VIRUS
Q96BN8	A0A024B7W1-PRO_0000443029	taxid:9606(Homo sapiens)	taxid:2043570(Zika virus ZIKV/H. sapiens/FrenchPolynesia/10087PF/2013)	VIRUS
Q96BN8	Q32ZE1-PRO_0000435839	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96BP3	A0A024B7W1-PRO_0000443032	taxid:9606(Homo sapiens)	taxid:2043570(Zika virus ZIKV/H. sapiens/FrenchPolynesia/10087PF/2013)	VIRUS
Q96BQ5	A0A024B7W1-PRO_0000443029	taxid:9606(Homo sapiens)	taxid:2043570(Zika virus ZIKV/H. sapiens/FrenchPolynesia/10087PF/2013)	VIRUS
Q96BQ5	P24835	taxid:9606(Homo sapiens)	taxid:10588(Human papillomavirus type 39)	VIRUS
Q96BQ5	Q98146	taxid:9606(Homo sapiens)	taxid:868565(Human herpesvirus 8 strain GK18)	VIRUS
Q96BQ5	Q32ZE1-PRO_0000435839	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96BR5	Q77M19	taxid:9606(Homo sapiens)	taxid:132487(Measles virus strain Schwarz)	VIRUS
Q96BR5	P0C737	taxid:9606(Homo sapiens)	taxid:82830(Epstein-barr virus strain ag876)	VIRUS
Q96BS2	P15682	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96BW9	YP_009227204	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96C01	P06464	taxid:9606(Homo sapiens)	taxid:10600(Human papillomavirus type 6b)	VIRUS
Q96C01	P04020	taxid:9606(Homo sapiens)	taxid:10580(Human papillomavirus type 11)	VIRUS
Q96C19	P05780	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96C19	P15682	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96C19	P05777	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96CN4	A0A024B7W1-PRO_0000443032	taxid:9606(Homo sapiens)	taxid:2043570(Zika virus ZIKV/H. sapiens/FrenchPolynesia/10087PF/2013)	VIRUS
Q96CN4	Q32ZE1-PRO_0000435842	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96CN4	YP_009227205	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96CS2	Q32ZE1-PRO_0000435838	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96D53	P05780	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96D53	P03428	taxid:9606(Homo sapiens)	taxid:211044(Influenza A virus (A/Puerto Rico/8/34(H1N1)))	VIRUS
Q96DP5	P36817	taxid:9606(Homo sapiens)	taxid:10621(Human papillomavirus type 9)	VIRUS
Q96DU9	Q1K9H2	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96DV4	P03428	taxid:9606(Homo sapiens)	taxid:211044(Influenza A virus (A/Puerto Rico/8/34(H1N1)))	VIRUS
Q96DV4	Q32ZE1-PRO_0000435829	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96DV4	YP_009227196	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96DV4	Q99IB8-PRO_0000045592	taxid:9606(Homo sapiens)	taxid:356411(Hepatitis C virus JFH-1)	VIRUS
Q96DV4	A0A024B7W1-PRO_0000443019	taxid:9606(Homo sapiens)	taxid:2043570(Zika virus ZIKV/H. sapiens/FrenchPolynesia/10087PF/2013)	VIRUS
Q96DV4	P03496	taxid:9606(Homo sapiens)	taxid:211044(Influenza A virus (A/Puerto Rico/8/34(H1N1)))	VIRUS
Q96DV4	P29991-PRO_0000037936	taxid:9606(Homo sapiens)	taxid:31635(Dengue virus 2 16681-PDK53)	VIRUS
Q96E52	A0A024B7W1-PRO_0000443029	taxid:9606(Homo sapiens)	taxid:2043570(Zika virus ZIKV/H. sapiens/FrenchPolynesia/10087PF/2013)	VIRUS
Q96EL2	P88924	taxid:9606(Homo sapiens)	taxid:435895(Human herpesvirus 8 type M)	VIRUS
Q96EL2	YP_009227202	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96EL3	Q32ZE1-PRO_0000435829	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96EL3	Q1K9H2	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96EL3	P03508	taxid:9606(Homo sapiens)	taxid:211044(Influenza A virus (A/Puerto Rico/8/34(H1N1)))	VIRUS
Q96EL3	P03428	taxid:9606(Homo sapiens)	taxid:211044(Influenza A virus (A/Puerto Rico/8/34(H1N1)))	VIRUS
Q96EL3	P06429	taxid:9606(Homo sapiens)	taxid:10586(Human papillomavirus type 33)	VIRUS
Q96EL3	P06428	taxid:9606(Homo sapiens)	taxid:10579(Human papillomavirus type 8)	VIRUS
Q96EY1	P10193	taxid:9606(Homo sapiens)	taxid:10299(Herpes simplex virus (type 1 / strain 17))	VIRUS
Q96EY1	Q1HVD3	taxid:9606(Homo sapiens)	taxid:82830(Epstein-barr virus strain ag876)	VIRUS
Q96EY1	P03430	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96EY1	P06932	taxid:9606(Homo sapiens)	taxid:333923(Human papillomavirus type 5)	VIRUS
Q96EY1	P10193	taxid:9606(Homo sapiens)	taxid:10299(Herpes simplex virus (type 1 / strain 17))	VIRUS
Q96EY1	P05777	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96EY1	P03470	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96EY1	Q9WMX2-PRO_0000037551	taxid:9606(Homo sapiens)	taxid:333284(Hepatitis C virus (isolate Con1))	VIRUS
Q96EY1	P06464	taxid:9606(Homo sapiens)	taxid:10600(Human papillomavirus type 6b)	VIRUS
Q96EY1	Q9WC28	taxid:9606(Homo sapiens)	taxid:512346(Hepatitis E virus human/g1/India/Hyderabad)	VIRUS
Q96EY1	P03129	taxid:9606(Homo sapiens)	taxid:333760(Human papillomavirus type 16)	VIRUS
Q96EY1	P06461	taxid:9606(Homo sapiens)	taxid:10600(Human papillomavirus type 6b)	VIRUS
Q96EY1	Q69140	taxid:9606(Homo sapiens)	taxid:82830(Epstein-barr virus strain ag876)	VIRUS
Q96EY1	G3CKS7	taxid:9606(Homo sapiens)	taxid:10376(Human herpesvirus 4)	VIRUS
Q96EY1	P04488	taxid:9606(Homo sapiens)	taxid:10299(Herpes simplex virus (type 1 / strain 17))	VIRUS
Q96EY1	P03428	taxid:9606(Homo sapiens)	taxid:211044(Influenza A virus (A/Puerto Rico/8/34(H1N1)))	VIRUS
Q96EY1	B4URF7	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96EY1	P15659	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96EY1	P03452	taxid:9606(Homo sapiens)	taxid:211044(Influenza A virus (A/Puerto Rico/8/34(H1N1)))	VIRUS
Q96EY1	A0A2Z5X739	taxid:9606(Homo sapiens)	taxid:489466(HBV genotype C)	VIRUS
Q96EY1	P0CK57	taxid:9606(Homo sapiens)	taxid:82830(Epstein-barr virus strain ag876)	VIRUS
Q96EY1	P06932	taxid:9606(Homo sapiens)	taxid:333923(Human papillomavirus type 5)	VIRUS
Q96EY1	P0C6N0	taxid:9606(Homo sapiens)	taxid:82830(Epstein-barr virus strain ag876)	VIRUS
Q96EY1	P06464	taxid:9606(Homo sapiens)	taxid:10600(Human papillomavirus type 6b)	VIRUS
Q96EY1	P0C6N0	taxid:9606(Homo sapiens)	taxid:82830(Epstein-barr virus strain ag876)	VIRUS
Q96EY1	P06821	taxid:9606(Homo sapiens)	taxid:211044(Influenza A virus (A/Puerto Rico/8/34(H1N1)))	VIRUS
Q96EY1	Q1K9H5	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96EY1	P03427	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96EY1	A0A2Z5X739	taxid:9606(Homo sapiens)	taxid:489466(HBV genotype C)	VIRUS
Q96EY1	P36827	taxid:9606(Homo sapiens)	taxid:333763(Human papillomavirus type 32)	VIRUS
Q96EY1	B9UPF3	taxid:9606(Homo sapiens)	taxid:10580(Human papillomavirus type 11)	VIRUS
Q96EY7	YP_009227196	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96EY7	P03508	taxid:9606(Homo sapiens)	taxid:211044(Influenza A virus (A/Puerto Rico/8/34(H1N1)))	VIRUS
Q96EY7	P03431	taxid:9606(Homo sapiens)	taxid:211044(Influenza A virus (A/Puerto Rico/8/34(H1N1)))	VIRUS
Q96EY7	P03427	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96EY7	Q1K9H2	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96EY7	P17383	taxid:9606(Homo sapiens)	taxid:10585(Human papillomavirus type 31)	VIRUS
Q96EY7	Q05323	taxid:9606(Homo sapiens)	taxid:128952(Zaire ebolavirus - Mayinga (Zaire, 1976))	VIRUS
Q96EY7	P03496	taxid:9606(Homo sapiens)	taxid:211044(Influenza A virus (A/Puerto Rico/8/34(H1N1)))	VIRUS
Q96EY7	YP_009227205	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96EY7	P19712-PRO_0000038050	taxid:9606(Homo sapiens)	taxid:11097(Hog cholera virus (strain Alfort))	VIRUS
Q96EY7	P03428	taxid:9606(Homo sapiens)	taxid:211044(Influenza A virus (A/Puerto Rico/8/34(H1N1)))	VIRUS
Q96EY7	P15682	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96EY7	P29991-PRO_0000037936	taxid:9606(Homo sapiens)	taxid:31635(Dengue virus 2 16681-PDK53)	VIRUS
Q96EY7	P03433	taxid:9606(Homo sapiens)	taxid:211044(Influenza A virus (A/Puerto Rico/8/34(H1N1)))	VIRUS
Q96EY7	P17388	taxid:9606(Homo sapiens)	taxid:10585(Human papillomavirus type 31)	VIRUS
Q96EY7	P03470	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96EY8	Q20MH3	taxid:9606(Homo sapiens)	taxid:381518(Influenza A virus (A/Wilson-Smith/1933(H1N1)))	VIRUS
Q96FX7	A0A024B7W1-PRO_0000443019	taxid:9606(Homo sapiens)	taxid:2043570(Zika virus ZIKV/H. sapiens/FrenchPolynesia/10087PF/2013)	VIRUS
Q96FX7	P88925	taxid:9606(Homo sapiens)	taxid:435895(Human herpesvirus 8 type M)	VIRUS
Q96FX8	P29996	taxid:9606(Homo sapiens)	taxid:31762(Hepatitis delta virus (ISOLATE D380))	VIRUS
Q96GA7	YP_009227204	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96GC5	Q32ZE1-PRO_0000435829	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96GC5	YP_009227196	taxid:9606(Homo sapiens)	taxid:64320(Zika virus)	VIRUS
Q96GC5	A0A024B7W1-PRO_0000443019	taxid:9606(Homo sapiens)	taxid:2043570(Zika virus ZIKV/H. sapiens/FrenchPolynesia/10087PF/2013)	VIRUS
Q96GC5	P06427	taxid:9606(Homo sapiens)	taxid:10586(Human papillomavirus type 33)	VIRUS
Q96GC5	P29991-PRO_0000037936	taxid:9606(Homo sapiens)	taxid:31635(Dengue virus 2 16681-PDK53)	VIRUS
Q96GQ5	P04578	taxid:9606(Homo sapiens)	taxid:11706(HIV-1 M:B_HXB2R)	VIRUS
